conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,hashtags/2,hashtags/3,hashtags/4,hashtags/5,hashtags/6,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,hashtags/13,hashtags/14,hashtags/15,hashtags/16,hashtags/17,id,is_quote_tweet,media/0/media_url,media/0/type,media/1/media_url,media/1/type,media/2/media_url,media/2/type,media/3/media_url,media/3/type,quoted_tweet/#sort_index,quoted_tweet/conversation_id,quoted_tweet/created_at,quoted_tweet/favorite_count,quoted_tweet/full_text,quoted_tweet/hashtags/0,quoted_tweet/hashtags/1,quoted_tweet/hashtags/2,quoted_tweet/id,quoted_tweet/is_quote_tweet,quoted_tweet/media/0/media_url,quoted_tweet/media/0/type,quoted_tweet/media/1/media_url,quoted_tweet/media/1/type,quoted_tweet/media/2/media_url,quoted_tweet/media/2/type,quoted_tweet/media/3/media_url,quoted_tweet/media/3/type,quoted_tweet/reply_count,quoted_tweet/replying_to_tweet,quoted_tweet/retweet_count,quoted_tweet/url,quoted_tweet/urls/0/display_url,quoted_tweet/urls/0/expanded_url,quoted_tweet/urls/0/url,quoted_tweet/user_mentions/0/id_str,quoted_tweet/user_mentions/0/name,quoted_tweet/user_mentions/0/screen_name,quoted_tweet/user_mentions/1/id_str,quoted_tweet/user_mentions/1/name,quoted_tweet/user_mentions/1/screen_name,quoted_tweet/user_mentions/2/id_str,quoted_tweet/user_mentions/2/name,quoted_tweet/user_mentions/2/screen_name,quoted_tweet/user_mentions/3/id_str,quoted_tweet/user_mentions/3/name,quoted_tweet/user_mentions/3/screen_name,quoted_tweet/user_mentions/4/id_str,quoted_tweet/user_mentions/4/name,quoted_tweet/user_mentions/4/screen_name,quoted_tweet/user_mentions/5/id_str,quoted_tweet/user_mentions/5/name,quoted_tweet/user_mentions/5/screen_name,quoted_tweet/user_mentions/6/id_str,quoted_tweet/user_mentions/6/name,quoted_tweet/user_mentions/6/screen_name,quoted_tweet/user_mentions/7/id_str,quoted_tweet/user_mentions/7/name,quoted_tweet/user_mentions/7/screen_name,quoted_tweet/view_count,reply_count,replying_to_tweet,retweet_count,startUrl,symbols/0,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,urls/1/display_url,urls/1/expanded_url,urls/1/url,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,user_mentions/3/id_str,user_mentions/3/name,user_mentions/3/screen_name,user_mentions/4/id_str,user_mentions/4/name,user_mentions/4/screen_name,user_mentions/5/id_str,user_mentions/5/name,user_mentions/5/screen_name,user_mentions/6/id_str,user_mentions/6/name,user_mentions/6/screen_name,user_mentions/7/id_str,user_mentions/7/name,user_mentions/7/screen_name,view_count
1.6408E+18,2023-03-28T20:13:04.000Z,0,@SquidSisterM Forget Avengers: Endgame. THIS scene was more emotional... 💙❤️,,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/SquidSisterM/status/1640808832397103106,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/MtyEmerald_TME/status/1640809251563266049,,,,,,,1.20994E+18,Bepsi 🎷🐛,SquidSisterM,,,,,,,,,,,,,,,,,,,,,,2
1.64081E+18,2023-03-28T20:10:42.000Z,0,il mio avengers endgame,,,,,,,,,,,,,,,,,,,1.64081E+18,TRUE,,,,,,,,,1.64081E+18,1.64081E+18,2023-03-28T20:09:38.000Z,66,"Marco Mengoni has hit his 70th platinum record certification. What an absolute legend and a huge inspiration… congratulations Marco, that is the ultimate Boss level 🌞✌🏻 Can’t wait to fanboy hehe xD",,,,1.64081E+18,FALSE,,,,,,,,,6,,3,https://twitter.com/JokerOutBand/status/1640808385388990465,,,,,,,,,,,,,,,,,,,,,,,,,,,,414,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/mementojeon/status/1640808655191789595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
1.64081E+18,2023-03-28T20:09:38.000Z,66,"Marco Mengoni has hit his 70th platinum record certification. What an absolute legend and a huge inspiration… congratulations Marco, that is the ultimate Boss level 🌞✌🏻 Can’t wait to fanboy hehe xD",,,,,,,,,,,,,,,,,,,1.64081E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,3,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/JokerOutBand/status/1640808385388990465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
1.64081E+18,2023-03-28T20:02:50.000Z,1,this is like me spoiling avengers endgame to this one guy in high school cuz he was pissing me off,,,,,,,,,,,,,,,,,,,1.64081E+18,TRUE,,,,,,,,,1.64054E+18,1.64054E+18,2023-03-28T02:31:58.000Z,2211,Since y'all want to be assholes to loona joel shoots up the entire hospital including marlene to save ellie from being killed and he kills a doctor and in season 2 the doctor's daughter kills him as revenge and then ellie sets out to kill everyone who aided in joel's death,,,,1.64054E+18,TRUE,,,,,,,,,39,,331,https://twitter.com/joshuaIover/status/1640542216002363392,,,,,,,,,,,,,,,,,,,,,,,,,,,,129363,1,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/gow2n/status/1640806673391685633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87
1.64081E+18,2023-03-28T19:58:50.000Z,0,"I absolutely love your beautiful artwork! #AvengersEndGame! I’m so impressed by your beautiful painting!
💯‼️👏👏🥳🎉🎊😎🍿🎥🎞🎬",AvengersEndGame,,,,,,,,,,,,,,,,,,1.64081E+18,TRUE,,,,,,,,,1.12188E+18,1.12188E+18,2019-04-26T21:04:10.000Z,2338,"@MarkRuffalo @brielarson @RobertDowneyJr @TessaThompson_x @Renner4Real I hope ya like my 16ft painting...just finished! 

#endgame #AvengersEndGame @ChrisEvans @CaptainAmerica @MarkRuffalo https://t.co/dODndEpUFJ",endgame,AvengersEndGame,,1.12188E+18,FALSE,https://pbs.twimg.com/media/D5G6WehW0AM47Wx.jpg,photo,,,,,,,35,https://twitter.com/MarkRuffalo/status/1121881078552256514,191,https://twitter.com/patrick_ganino/status/1121882685809549313,,,,47285504,Mark Ruffalo,MarkRuffalo,3327720838,Brie Larson,brielarson,47786101,Robert Downey Jr,RobertDowneyJr,2294733114,Tessa Thompson,TessaThompson_x,1.24548E+18,Jeremy Renner,renner4real,580097412,Chris Evans,ChrisEvans,701615052,Captain America,CaptainAmerica,47285504,Mark Ruffalo,MarkRuffalo,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/buppadc/status/1640805668557934604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
1.64079E+18,2023-03-28T19:48:43.000Z,0,"@IMDb Outside of the Harry Potter movies, very few. Dark Knight and The Other Guys for sure, maybe Avengers: Endgame. There are a billion movies out there, I’d rather watch something new to me.",,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/IMDb/status/1640790864120238087,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/LudoBags/status/1640803123693223938,,,,,,,17602896,IMDb,IMDb,,,,,,,,,,,,,,,,,,,,,,34
1.6408E+18,2023-03-28T19:41:51.000Z,40,"My takeaways from #MTGMOM Story:

1. Some of my predictions were right! The return/swap of Zhalfir with New Phyrexia, Elspeth becoming an angel, reversing phyresis.

2. I'm not unhappy with this ending. It feels very Avengers: Endgame in a much better way WotS never captured. 1/2",MTGMOM,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/kilnfiendpotter/status/1640801394025168896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284
1.6408E+18,2023-03-28T19:39:19.000Z,0,"Just finished reading #AvengersEndgame and I'm hooked on Marvel comics now! All the new characters, storylines, and universes are so exciting! #MarvelComics #MCU.",AvengersEndgame,MarvelComics,MCU,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/Access_cryptoo/status/1640800756772098061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1.6408E+18,2023-03-28T19:33:11.000Z,1,this is my avengers endgame https://t.co/2kaUakbste,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/media/FsVKMBcWwAAD1O1.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/whimsicott69/status/1640799213192724480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12
1.6408E+18,2023-03-28T19:30:50.000Z,0,"Encuentra los 3 errores antes de 15 segundos | AVENGERS RETO VISUAL para frikis.

¿Puedes encontrar 3 cosas que no deberían estar ahí? Una de ellas es para cinéfilos de verdad!!

#artmaqueba #reto #retovisual #avengers #avengersendgame #ironman #spiderman #thanos #blackwidow https://t.co/oIFLczqYz2",artmaqueba,reto,retovisual,avengers,avengersendgame,ironman,spiderman,thanos,blackwidow,,,,,,,,,,1.6408E+18,FALSE,https://pbs.twimg.com/ext_tw_video_thumb/1640733133262684162/pu/img/fT4LfQxGw1xJZ485.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/artmaqueba/status/1640798622261432323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
1.6407E+18,2023-03-28T19:23:13.000Z,0,@iamDesiNerd Avengers Endgame,,,,,,,,,,,,,,,,,,,1.6408E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/iamDesiNerd/status/1640702429691011075,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/MarvelC32334311/status/1640796703035912192,,,,,,,8.36549E+17,DesiNerd,iamDesiNerd,,,,,,,,,,,,,,,,,,,,,,8
1.64079E+18,2023-03-28T19:15:39.000Z,0,"""09-29-2023"" still watching #AvengersEndGame. Same Feeling, Same Energy, Same Emotions. ♥️",AvengersEndGame,,,,,,,,,,,,,,,,,,1.64079E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/pudgeeebarr/status/1640794800323706880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1.63758E+18,2023-03-28T19:09:20.000Z,0,"La compra de Marvel fue muy fructífera, ya que permitió desarrollar un universo interconectado, que culminó en dos grandes acontecimientos: 'Avengers: Infinity War' y 'Avengers: Endgame'. Este último batiendo récord al convertirse en su película más taquillera de la historia +",,,,,,,,,,,,,,,,,,,1.64079E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,https://twitter.com/electrof0g3ll/status/1640793208769728517,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/electrof0g3ll/status/1640793210426478608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
1.64079E+18,2023-03-28T19:06:02.000Z,14,"Valkyrie
Brunnhilde

#AvengersEndGame #mcu #valkyrie https://t.co/at2ld19kBS",AvengersEndGame,mcu,valkyrie,,,,,,,,,,,,,,,,1.64079E+18,FALSE,https://pbs.twimg.com/media/FsVD-LiWAAYRPhc.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/LeeDrawsStuff/status/1640792379081871366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
1.64078E+18,2023-03-28T18:58:26.000Z,0,@jordnjnes @MarvelStudios Avengers endgame has completely ruined how people consume tv shows and movies that are part of a franchise. As they seek quick instant gratification instead of waiting for the entire story play out and being patient.,,,,,,,,,,,,,,,,,,,1.64079E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/jordnjnes/status/1640780228459888642,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/Aqualad245/status/1640790465531224361,,,,,,,1.0263E+18,Jordan Jones,jordnjnes,7.50751E+17,Marvel Studios,MarvelStudios,,,,,,,,,,,,,,,,,,,26
1.64079E+18,2023-03-28T18:46:10.000Z,0,Natalie Portman talks girl power in the Marvel Universe LIVE from the Avengers: Endgame Premiere - https://t.co/wt1wnKsiK9,,,,,,,,,,,,,,,,,,,1.64079E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/vedu0101/status/1640787382059278338,thenewspro.co/natalie-portma…,https://thenewspro.co/natalie-portman-talks-girl-power-in-the-marvel-universe-live-from-the-avengers-endgame-premiere/,https://t.co/wt1wnKsiK9,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.64079E+18,2023-03-28T18:46:10.000Z,0,Natalie Portman talks girl power in the Marvel Universe LIVE from the Avengers: Endgame Premiere - https://t.co/vR2rE8hxiO,,,,,,,,,,,,,,,,,,,1.64079E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/CineTVs_Offers/status/1640787378708029450,thenewspro.co/natalie-portma…,https://thenewspro.co/natalie-portman-talks-girl-power-in-the-marvel-universe-live-from-the-avengers-endgame-premiere/,https://t.co/vR2rE8hxiO,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
1.64075E+18,2023-03-28T18:26:59.000Z,1,@bestofpotc I think this movie was the Avengers endgame of your time,,,,,,,,,,,,,,,,,,,1.64078E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/bestofpotc/status/1640747391866339334,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/DiogoAntnioRis2/status/1640782552595066880,,,,,,,1.37736E+18,best of pirates of the caribbean,bestofpotc,,,,,,,,,,,,,,,,,,,,,,329
1.6407E+18,2023-03-28T18:23:49.000Z,0,@ShadowKnightDK Avengers Endgame,,,,,,,,,,,,,,,,,,,1.64078E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/ShadowKnightDK/status/1640702950703079424,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/S0ULL355/status/1640781753760489472,,,,,,,1.55169E+18,Shadow Knight,ShadowKnightDK,,,,,,,,,,,,,,,,,,,,,,11
1.64078E+18,2023-03-28T18:19:11.000Z,1,"Get the best-selling series today!

https://t.co/54yjnmbwbm

#donmiguelruiz #hierophantpublishing #shamanism #thewisdomoftheshamans #bestsellers #marvel #avengersendgame #marvelcomics #avengers #ironman #books #booklover #epicreads #bookstagram #novel #spiderman #comics https://t.co/LfYgfNBJFB",donmiguelruiz,hierophantpublishing,shamanism,thewisdomoftheshamans,bestsellers,marvel,avengersendgame,marvelcomics,avengers,ironman,books,booklover,epicreads,bookstagram,novel,spiderman,comics,,1.64078E+18,FALSE,https://pbs.twimg.com/media/FsUrjN9WAAAsniJ.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/theorycomics/status/1640780589279092765,bit.ly/3Yjd9q7,https://bit.ly/3Yjd9q7,https://t.co/54yjnmbwbm,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1.64062E+18,2023-03-28T18:11:15.000Z,0,@datShammy Avengers: endgame 🔥👑,,,,,,,,,,,,,,,,,,,1.64078E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/datShammy/status/1640727873995653120,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/Taemeenbangtan/status/1640778592710713346,,,,,,,1.2308E+18,Sammy,datShammy,,,,,,,,,,,,,,,,,,,,,,5
1.64054E+18,2023-03-28T02:31:58.000Z,2211,Since y'all want to be assholes to loona joel shoots up the entire hospital including marlene to save ellie from being killed and he kills a doctor and in season 2 the doctor's daughter kills him as revenge and then ellie sets out to kill everyone who aided in joel's death,,,,,,,,,,,,,,,,,,,1.64054E+18,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,331,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/joshuaIover/status/1640542216002363392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129363
1.64026E+18,2023-03-27T07:50:05.000Z,6,"In our second blog post by @OxfordSASchools we explore practical tips to help your child read for meaning. Read the full blog here:
https://t.co/AdPhSu7ot7  

For more info &amp; to nominate, click here: https://t.co/MVPJF4W5Vi 

#RoadToLiteracy #AVBOB #OUPSA #Education #Mothertongue https://t.co/NgtTn9u8V7",RoadToLiteracy,AVBOB,OUPSA,Education,Mothertongue,,,,,,,,,,,,,,1.64026E+18,FALSE,https://pbs.twimg.com/media/FsNfp8AWcAItrdW.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/AVBOBSA/status/1640259884355579907,resourcehub.oxford.co.za/schools/news/r…,https://resourcehub.oxford.co.za/schools/news/road-to-literacy/,https://t.co/AdPhSu7ot7,clickme1.zero-data.co.za/RTL_SM,https://clickme1.zero-data.co.za/RTL_SM,https://t.co/MVPJF4W5Vi,2425339224,Oxford SA Schools,OxfordSASchools,,,,,,,,,,,,,,,,,,,,,,664
1.64022E+18,2023-03-27T04:53:34.000Z,95,Sublime Text - a convenient text and code editor. Our new plugin with a neural network quickly finds and fixes errors. Efficient work without hassle. Try it today!,,,,,,,,,,,,,,,,,,,1.64022E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,21,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/vast222fashion/status/1640215463207800837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218370
1.63602E+18,2023-03-15T14:46:41.000Z,29,"Human Rights Come With Responsibilities 

#HumanRightsMonths  #JoburgCares

For more info follow the link:
https://t.co/UP3bmGqUKZ https://t.co/CjuGN6CbSW",HumanRightsMonths,JoburgCares,,,,,,,,,,,,,,,,,1.63602E+18,FALSE,https://pbs.twimg.com/media/FrRLg6sWIAEGSnA.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/CityofJoburgZA/status/1636016068559773697,joburg.org.za/Pages/Campaign…,https://www.joburg.org.za/Pages/Campaigns/Joburg%20Enterprises%20-2020.aspx,https://t.co/UP3bmGqUKZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,231857
1.12188E+18,2019-04-26T21:04:10.000Z,2338,"@MarkRuffalo @brielarson @RobertDowneyJr @TessaThompson_x @Renner4Real I hope ya like my 16ft painting...just finished! 

#endgame #AvengersEndGame @ChrisEvans @CaptainAmerica @MarkRuffalo https://t.co/dODndEpUFJ",endgame,AvengersEndGame,,,,,,,,,,,,,,,,,1.12188E+18,FALSE,https://pbs.twimg.com/media/D5G6WehW0AM47Wx.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,https://twitter.com/MarkRuffalo/status/1121881078552256514,191,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/patrick_ganino/status/1121882685809549313,,,,,,,47285504,Mark Ruffalo,MarkRuffalo,3327720838,Brie Larson,brielarson,47786101,Robert Downey Jr,RobertDowneyJr,2294733114,Tessa Thompson,TessaThompson_x,1.24548E+18,Jeremy Renner,renner4real,580097412,Chris Evans,ChrisEvans,701615052,Captain America,CaptainAmerica,47285504,Mark Ruffalo,MarkRuffalo,
1.64076E+18,2023-03-28T18:09:47.000Z,0,@baylenlevine Avengers Endgame fake spoilers first video I saw,,,,,,,,,,,,,,,,,,,1.64078E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/baylenlevine/status/1640764385701363743,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/antonioromo_c5/status/1640778224409133057,,,,,,,1.05206E+18,king of the youth,baylenlevine,,,,,,,,,,,,,,,,,,,,,,9
1.6407E+18,2023-03-28T18:05:27.000Z,0,@ShadowKnightDK Avengers endgame,,,,,,,,,,,,,,,,,,,1.64078E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/ShadowKnightDK/status/1640702950703079424,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/Returnofthebruh/status/1640777132195323917,,,,,,,1.55169E+18,Shadow Knight,ShadowKnightDK,,,,,,,,,,,,,,,,,,,,,,11
1.64078E+18,2023-03-28T17:57:29.000Z,1,#AvengersSecretWars is rumored to be split into two separate movies similar to how #InfinityWar and #AvengersEndGame had done. https://t.co/mLlLDtTzay,AvengersSecretWars,InfinityWar,AvengersEndGame,,,,,,,,,,,,,,,,1.64078E+18,FALSE,https://pbs.twimg.com/media/FsU0SIOaQAA1vmH.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/YTFL_09/status/1640775128043884545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1.64077E+18,2023-03-28T17:54:59.000Z,0,Endgame's Unused Black Widow Story Reveals What She Did During The Blip https://t.co/swCnI7trN9 via @screenrant #AvengersEndgame #Avengers #Endgame #BlackWidow https://t.co/5x6qKU9zoG,AvengersEndgame,Avengers,Endgame,BlackWidow,,,,,,,,,,,,,,,1.64077E+18,FALSE,https://pbs.twimg.com/media/FsUzthDWIAs6CS_.jpg,photo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/AvengersWire/status/1640774500185677834,screenrant.com/avengers-endga…,https://screenrant.com/avengers-endgame-black-widow-orphan-idea-cut/,https://t.co/swCnI7trN9,,,,14892220,Screen Rant,screenrant,,,,,,,,,,,,,,,,,,,,,,18
1.64077E+18,2023-03-28T17:37:05.000Z,0,"K3g, 3 idiots, Kahaani, Avengers Endgame, Projapoti, Meri pyaari Bindu, Dream girl, ZNMD, TJHE and many more♥",,,,,,,,,,,,,,,,,,,1.64077E+18,TRUE,,,,,,,,,1.6407E+18,1.6407E+18,2023-03-28T13:08:36.000Z,787,Name one Movie that you can watch as many times as you want but never get bored.,,,,1.6407E+18,FALSE,,,,,,,,,474,,19,https://twitter.com/iamDesiNerd/status/1640702429691011075,,,,,,,,,,,,,,,,,,,,,,,,,,,,32316,0,,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/Palashpriy82659/status/1640769996426194945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
1.64076E+18,2023-03-28T17:35:42.000Z,0,@baylenlevine In 2019 avengers endgame prank,,,,,,,,,,,,,,,,,,,1.64077E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,https://twitter.com/baylenlevine/status/1640764385701363743,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/Premusfall/status/1640769645513969669,,,,,,,1.05206E+18,king of the youth,baylenlevine,,,,,,,,,,,,,,,,,,,,,,23
1.64075E+18,2023-03-28T17:34:39.000Z,3,@peachry06 AINT this the one scene in avengers endgame,,,,,,,,,,,,,,,,,,,1.64077E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,https://twitter.com/peachry06/status/1640747873519403010,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/lumarkyt/status/1640769382614794240,,,,,,,1.32979E+18,Peachry | Commission OPEN,peachry06,,,,,,,,,,,,,,,,,,,,,,
1.64077E+18,2023-03-28T17:34:29.000Z,1,"@JaySherer These wimps. I trained my bladder for Avengers: Endgame, and I have never looked back.",,,,,,,,,,,,,,,,,,,1.64077E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,https://twitter.com/JaySherer/status/1640766302351491081,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/writeriowa/status/1640769339522514958,,,,,,,364332288,Jay Sherer,JaySherer,,,,,,,,,,,,,,,,,,,,,,
1.64074E+18,2023-03-28T17:34:24.000Z,0,@lastnightonerth @bwenMochima Messi is literally bigger than Marvel. More people watched Messi in the WC than Avengers Endgame. He owns your fraud franchise.,,,,,,,,,,,,,,,,,,,1.64077E+18,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,https://twitter.com/lastnightonerth/status/1640766069605535749,0,https://twitter.com/search?q=Avengers%3A%20Endgame&src=typed_query&f=live,,https://twitter.com/NamerFate/status/1640769320446992389,,,,,,,1.41253E+18,ᱬ ⋆｡°✩ ricky ☾ ✩,lastnightonerth,1.60563E+18,✨Amster Beqn ME ✨🌹 103% 23.03.31 scent of flower,bwenMochima,,,,,,,,,,,,,,,,,,,
